cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
2.8	0.064625	12000.0	3168.75	3393.75	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	34.0	0.132	0.387	NaN	NaN	0.314	0.86	NaN	NaN	9.42	30.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.24	"prime"	7.223	0	0	0	0.0	0.0	0.0	null	10.025	0.086
2.8	0.064625	12000.0	3168.75	3393.75	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	34.0	0.132	0.387	NaN	NaN	0.314	0.86	NaN	NaN	9.42	30.1	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.24	"prime"	7.223	0	0	0	0.0	0.0	0.0	null	10.025	0.086
1.2	0.062975	12375.0	3159.375	3384.375	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	14.0	0.131	0.386	NaN	NaN	0.312	0.858	NaN	NaN	9.36	30.03	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	18.272	"prime"	17.255	0	0	0	0.0	0.0	0.0	null	20.057	0.084
0.6	0.06215	13687.5	3215.625	3403.125	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	7.0	0.137	0.388	NaN	NaN	0.326	0.862	NaN	NaN	9.78	30.17	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	28.309	"prime"	27.292	0	0	0	0.0	0.0	0.0	null	30.094	0.086
-13.5	0.05995	18375.0	3262.5	3571.875	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-162.0	0.141	0.405	NaN	NaN	0.336	0.9	NaN	NaN	10.08	31.5	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	38.349	"deionize"	6.828	0	1	0	0.0	0.0	0.0	null	40.134	0.087
-12.7	0.059125	18000.0	3234.375	3553.125	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-152.0	0.138	0.403	NaN	NaN	0.329	0.896	NaN	NaN	9.87	31.36	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	48.385	"deionize"	16.864	0	1	0	0.0	0.0	0.0	null	50.17	0.084
-12.0	0.05775	17437.5	3271.875	3571.875	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.142	0.405	NaN	NaN	0.338	0.9	NaN	NaN	10.14	31.5	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	58.421	"deionize"	26.9	0	1	0	0.0	0.0	0.0	null	60.206	0.088
-12.2	0.05775	17812.5	3271.875	3562.5	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-146.0	0.142	0.404	NaN	NaN	0.338	0.898	NaN	NaN	10.14	31.43	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	68.46	"deionize"	36.939	0	1	0	0.0	0.0	0.0	null	70.245	0.087
-11.9	0.056925	17250.0	3281.25	3543.75	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-143.0	0.143	0.402	NaN	NaN	0.34	0.893	NaN	NaN	10.2	31.255	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	78.497	"deionize"	46.976	0	1	0	0.0	0.0	0.0	null	80.282	0.088
-11.6	0.05665	16875.0	3271.875	3618.75	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-139.0	0.142	0.41	NaN	NaN	0.338	0.911	NaN	NaN	10.14	31.885	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	88.336	"deionize"	56.815	0	1	0	0.0	0.0	0.0	null	90.121	0.084
