cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
-11.5	0.013475	15562.5	3665.625	168.75	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-138.0	0.182	0.065	NaN	NaN	0.433	0.144	NaN	NaN	12.99	5.04	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	8.459	"flush-fw-bf"	8.258	0	0	0	0.0	0.0	0.0	null	10.04	0.083
-11.5	0.013475	15562.5	3665.625	168.75	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-138.0	0.182	0.065	NaN	NaN	0.433	0.144	NaN	NaN	12.99	5.04	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	8.459	"flush-fw-bf"	8.258	0	0	0	0.0	0.0	0.0	null	10.04	0.083
-11.3	0.020075	15375.0	3581.25	178.125	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-136.0	0.173	0.066	NaN	NaN	0.412	0.147	NaN	NaN	12.36	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	18.497	"flush-fw-bf"	18.296	0	0	0	0.0	0.0	0.0	null	20.078	0.084
-13.0	0.0231	15000.0	3403.125	178.125	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-156.0	0.155	0.066	NaN	NaN	0.369	0.147	NaN	NaN	11.07	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	28.538	"flush-fw-bf"	28.337	0	0	0	0.0	0.0	0.0	null	30.119	0.085
-11.5	0.02585	15937.5	3487.5	178.125	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-138.0	0.164	0.066	NaN	NaN	0.39	0.147	NaN	NaN	11.7	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	38.571	"flush-fw-bf"	38.37	0	0	0	0.0	0.0	0.0	null	40.152	0.086
-10.6	0.029975	14812.5	3356.25	178.125	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-127.0	0.151	0.066	NaN	NaN	0.36	0.147	NaN	NaN	10.8	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	48.606	"flush-fw-bf"	48.405	0	0	0	0.0	0.0	0.0	null	50.187	0.084
-8.7	0.0341	14812.5	3253.125	168.75	NaN	NaN	NaN	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-104.0	0.14	0.065	NaN	NaN	0.333	0.144	NaN	NaN	9.99	5.04	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	58.645	"flush-fw-bf"	58.444	0	0	0	0.0	0.0	0.0	null	60.226	0.084
-8.0	0.03575	5625.0	2934.375	178.125	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-96.0	0.108	0.066	NaN	NaN	0.257	0.147	NaN	NaN	7.71	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	68.682	"drain-rg-pre"	8.432	0	0	0	0.0	0.0	0.0	null	70.263	0.09
-10.5	0.035475	5062.5	2596.875	168.75	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-126.0	0.075	0.065	NaN	NaN	0.179	0.144	NaN	NaN	5.37	5.04	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	78.722	"drain-rg-pre"	18.472	0	0	0	0.0	0.0	0.0	null	80.303	0.085
-9.5	0.0352	5625.0	2250.0	168.75	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-114.0	0.04	0.065	NaN	NaN	0.095	0.144	NaN	NaN	2.85	5.04	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	88.557	"drain-rg-pre"	28.307	0	0	0	0.0	0.0	0.0	null	90.138	0.089
-10.2	0.0352	5437.5	1875.0	178.125	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-122.0	0.003	0.066	NaN	NaN	0.007	0.147	NaN	NaN	0.21	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	98.594	"drain-rg-pre"	38.344	0	0	0	0.0	0.0	0.0	null	100.175	0.087
-10.7	0.034925	5812.5	1378.125	178.125	NaN	NaN	NaN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-128.0	-0.047	0.066	NaN	NaN	-0.112	0.147	NaN	NaN	-3.36	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	108.631	"drip-rg-pre"	8.032	0	0	0	0.0	0.0	0.0	null	110.212	0.09
-9.5	0.035475	12937.5	637.5	140.625	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-114.0	-0.121	0.062	NaN	NaN	-0.288	0.138	NaN	NaN	-8.64	4.83	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	118.664	"fill-rg-fw"	2.007	0	0	0	0.0	0.0	0.0	null	120.245	0.09
-9.5	0.042075	13500.0	2043.75	178.125	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-114.0	0.019	0.066	NaN	NaN	0.045	0.147	NaN	NaN	1.35	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	128.7	"fill-rg-fw"	12.043	0	0	0	0.0	0.0	0.0	null	130.281	0.084
-9.4	0.049775	14250.0	2362.5	178.125	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-113.0	0.051	0.066	NaN	NaN	0.121	0.147	NaN	NaN	3.63	5.145	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	138.739	"fill-rg-fw"	22.082	0	0	0	0.0	0.0	0.0	null	140.32	0.085
-9.2	0.051975	15000.0	2681.25	187.5	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-110.0	0.083	0.067	NaN	NaN	0.198	0.149	NaN	NaN	5.94	5.215	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	148.773	"fill-rg-fw"	32.116	0	0	0	0.0	0.0	0.0	null	150.354	0.084
-9.2	0.05225	15187.5	2943.75	187.5	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-110.0	0.109	0.067	NaN	NaN	0.26	0.149	NaN	NaN	7.8	5.215	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	158.808	"fill-rg-fw"	42.151	0	0	0	0.0	0.0	0.0	null	160.389	0.087
-9.8	0.051975	14437.5	3215.625	187.5	NaN	NaN	NaN	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-118.0	0.137	0.067	NaN	NaN	0.326	0.149	NaN	NaN	9.78	5.215	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"RC"	168.645	"fill-rg-fw"	51.988	0	0	0	0.0	0.0	0.0	null	170.226	0.091
-13.7	0.05225	45750.0	3290.625	196.875	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-164.0	0.144	0.068	NaN	NaN	0.343	0.151	NaN	NaN	10.29	5.285	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	178.713	"deionize"	8.261	0	1	0	0.0	0.0	0.0	null	180.294	0.087
-12.9	0.050875	47812.5	3281.25	187.5	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-155.0	0.143	0.067	NaN	NaN	0.34	0.149	NaN	NaN	10.2	5.215	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	188.75	"deionize"	18.298	0	1	0	0.0	0.0	0.0	null	190.331	0.09
-12.4	0.050325	44812.5	3290.625	234.375	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-149.0	0.144	0.071	NaN	NaN	0.343	0.158	NaN	NaN	10.29	5.53	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	198.789	"deionize"	28.337	0	1	0	0.0	0.0	0.0	null	200.37	0.09
-12.4	0.050875	45000.0	3290.625	253.125	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-149.0	0.144	0.073	NaN	NaN	0.343	0.162	NaN	NaN	10.29	5.67	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	208.83	"deionize"	38.378	0	1	0	0.0	0.0	0.0	null	210.411	0.092
-12.5	0.05115	43687.5	3328.125	243.75	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-150.0	0.148	0.072	NaN	NaN	0.352	0.16	NaN	NaN	10.56	5.6	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	218.667	"deionize"	48.215	0	1	0	0.0	0.0	0.0	null	220.248	0.09
-11.8	0.050875	42375.0	3328.125	253.125	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-142.0	0.148	0.073	NaN	NaN	0.352	0.162	NaN	NaN	10.56	5.67	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	228.704	"deionize"	58.252	0	1	0	0.0	0.0	0.0	null	230.285	0.09
-10.0	0.051975	41625.0	3328.125	253.125	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-120.0	0.148	0.073	NaN	NaN	0.352	0.162	NaN	NaN	10.56	5.67	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	238.742	"deionize"	68.29	0	1	0	0.0	0.0	0.0	null	240.323	0.091
-12.7	0.0517	43875.0	3346.875	281.25	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-152.0	0.15	0.076	NaN	NaN	0.357	0.169	NaN	NaN	10.71	5.915	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	248.779	"deionize"	78.327	0	1	0	0.0	0.0	0.0	null	250.36	0.09
-11.7	0.051425	42750.0	3365.625	271.875	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-140.0	0.152	0.075	NaN	NaN	0.362	0.167	NaN	NaN	10.86	5.845	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	258.821	"deionize"	88.369	0	1	0	0.0	0.0	0.0	null	260.402	0.091
-12.0	0.05005	42750.0	3365.625	262.5	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-144.0	0.152	0.074	NaN	NaN	0.362	0.164	NaN	NaN	10.86	5.74	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	268.864	"deionize"	98.412	0	1	0	0.0	0.0	0.0	null	270.445	0.086
-11.9	0.0506	43312.5	3403.125	290.625	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-143.0	0.155	0.077	NaN	NaN	0.369	0.171	NaN	NaN	11.07	5.985	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	278.901	"deionize"	108.449	0	1	0	0.0	0.0	0.0	null	280.482	0.09
-12.3	0.050325	42000.0	3375.0	290.625	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-148.0	0.153	0.077	NaN	NaN	0.364	0.171	NaN	NaN	10.92	5.985	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	288.742	"deionize"	118.29	0	1	0	0.0	0.0	0.0	null	290.323	0.087
-11.7	0.05005	43687.5	3384.375	300.0	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-140.0	0.153	0.078	NaN	NaN	0.364	0.173	NaN	NaN	10.92	6.055	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	298.776	"deionize"	128.324	0	1	0	0.0	0.0	0.0	null	300.357	0.086
-11.8	0.049775	44062.5	3403.125	300.0	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-142.0	0.155	0.078	NaN	NaN	0.369	0.173	NaN	NaN	11.07	6.055	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	308.819	"deionize"	138.367	0	1	0	0.0	0.0	0.0	null	310.4	0.085
-13.9	0.05005	42937.5	3403.125	318.75	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-167.0	0.155	0.08	NaN	NaN	0.369	0.178	NaN	NaN	11.07	6.23	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	318.854	"deionize"	148.402	0	1	0	0.0	0.0	0.0	null	320.435	0.086
-12.2	0.049775	43500.0	3403.125	309.375	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-146.0	0.155	0.079	NaN	NaN	0.369	0.176	NaN	NaN	11.07	6.16	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	328.893	"deionize"	158.441	0	1	0	0.0	0.0	0.0	null	330.474	0.09
-12.4	0.0495	42562.5	3421.875	309.375	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-149.0	0.157	0.079	NaN	NaN	0.374	0.176	NaN	NaN	11.22	6.16	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	338.934	"deionize"	168.482	0	1	0	0.0	0.0	0.0	null	340.515	0.092
-12.0	0.049225	41625.0	3431.25	328.125	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-144.0	0.158	0.081	NaN	NaN	0.376	0.18	NaN	NaN	11.28	6.3	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	348.969	"deionize"	178.517	0	1	0	0.0	0.0	0.0	null	350.55	0.09
-12.3	0.048675	41625.0	3440.625	346.875	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-148.0	0.159	0.083	NaN	NaN	0.379	0.184	NaN	NaN	11.37	6.44	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	358.806	"deionize"	188.354	0	1	0	0.0	0.0	0.0	null	360.387	0.086
-12.7	0.0484	41625.0	3450.0	346.875	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-152.0	0.16	0.083	NaN	NaN	0.381	0.184	NaN	NaN	11.43	6.44	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	368.845	"deionize"	198.393	0	1	0	0.0	0.0	0.0	null	370.426	0.084
-11.9	0.048125	41437.5	3440.625	356.25	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-143.0	0.159	0.084	NaN	NaN	0.379	0.187	NaN	NaN	11.37	6.545	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	378.885	"deionize"	208.433	0	1	0	0.0	0.0	0.0	null	380.466	0.086
-12.2	0.047575	40875.0	3459.375	356.25	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-146.0	0.161	0.084	NaN	NaN	0.383	0.187	NaN	NaN	11.49	6.545	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	388.925	"deionize"	218.473	0	1	0	0.0	0.0	0.0	null	390.506	0.088
-11.7	0.047025	42187.5	3468.75	365.625	NaN	NaN	NaN	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	-140.0	0.162	0.085	NaN	NaN	0.386	0.189	NaN	NaN	11.58	6.615	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"RC"	398.96	"deionize"	228.508	0	1	0	0.0	0.0	0.0	null	400.541	0.083
