cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
0.3	0.037125	3562.5	2962.5	2156.25	NaN	NaN	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	4.0	0.111	0.274	NaN	NaN	0.264	0.609	NaN	NaN	7.92	21.315	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.245	"fill-di"	1.406	0	0	0	0.0	0.0	0.0	null	10.033	0.083
-0.2	0.03685	4125.0	2953.125	2156.25	NaN	NaN	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	-2.0	0.11	0.274	NaN	NaN	0.262	0.609	NaN	NaN	7.86	21.315	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.445	"fill-di"	1.606	0	0	0	0.0	0.0	0.0	null	10.233	0.089
-0.1	0.036575	30000.0	2831.25	2240.625	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-1.0	0.098	0.282	NaN	NaN	0.233	0.627	NaN	NaN	6.99	21.945	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	18.284	"prime"	7.432	0	0	0	0.0	0.0	0.0	null	20.072	0.087
-0.1	0.03795	29812.5	2793.75	2203.125	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-1.0	0.094	0.278	NaN	NaN	0.224	0.618	NaN	NaN	6.72	21.63	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	28.318	"prime"	17.466	0	0	0	0.0	0.0	0.0	null	30.106	0.086
0.5	0.037675	30000.0	2803.125	2240.625	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	6.0	0.095	0.282	NaN	NaN	0.226	0.627	NaN	NaN	6.78	21.945	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	38.358	"prime"	27.506	0	0	0	0.0	0.0	0.0	null	40.146	0.083
-12.0	0.037675	32437.5	2981.25	2512.5	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.113	0.309	NaN	NaN	0.269	0.687	NaN	NaN	8.07	24.045	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	48.404	"deionize"	7.035	0	1	0	0.0	0.0	0.0	null	50.192	0.087
-11.8	0.037125	32250.0	2962.5	2578.125	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-142.0	0.111	0.316	NaN	NaN	0.264	0.702	NaN	NaN	7.92	24.57	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	58.439	"deionize"	17.07	0	1	0	0.0	0.0	0.0	null	60.227	0.084
-11.5	0.0363	34875.0	2962.5	2587.5	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-138.0	0.111	0.317	NaN	NaN	0.264	0.704	NaN	NaN	7.92	24.64	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	68.47	"deionize"	27.101	0	1	0	0.0	0.0	0.0	null	70.258	0.084
-11.9	0.036025	35625.0	2971.875	2559.375	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-143.0	0.112	0.314	NaN	NaN	0.267	0.698	NaN	NaN	8.01	24.43	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	78.511	"deionize"	37.142	0	1	0	0.0	0.0	0.0	null	80.299	0.087
-12.7	0.036025	32250.0	2953.125	2559.375	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-152.0	0.11	0.314	NaN	NaN	0.262	0.698	NaN	NaN	7.86	24.43	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	88.343	"deionize"	46.974	0	1	0	0.0	0.0	0.0	null	90.131	0.087
