cur	ec	mod-ps	rg-ps	di-ps	fw1-ps	fw2-ps	pf-ps	vlv-di-fill	vlv-di-in	vlv-di-out	vlv-rg-fill	vlv-rg-drain	vlv-rg-in	vlv-rg-out	vlv-fw1-in	vlv-fw1-out	vlv-fw2-in	vlv-po	vlv-mod-drain	pmp-sys	pmp-di	pmp-fw1	pmp-fw2	uv	en-anode1	en-cath1	pl-anode1	pl-cath1	en-anode2	en-cath2	pl-anode2	pl-cath2	pw	rg-he	di-he	fw1-he	fw2-he	rg-lev	di-lev	fw1-lev	fw2-lev	rg-vol	di-vol	fw1-vol	fw2-vol	pr-ec	ver	sn	mod-en	mod-pl	proc	proc-time	ph	ph-time	count	cyc	rnd	pr-last	rc-last	fr-last	halt-re	time	exec
0.0	0.0506	30000.0	1828.125	2090.625	NaN	NaN	NaN	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0	-0.002	0.267	NaN	NaN	-0.005	0.593	NaN	NaN	-0.15	20.755	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.248	"fill-rg-di"	8.047	0	0	0	0.0	0.0	0.0	null	10.048	0.091
0.0	0.049775	30000.0	1837.5	2118.75	NaN	NaN	NaN	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0	-0.001	0.27	NaN	NaN	-0.002	0.6	NaN	NaN	-0.06	21.0	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	8.449	"fill-rg-di"	8.248	0	0	0	0.0	0.0	0.0	null	10.249	0.087
1.5	0.0495	28500.0	2231.25	1800.0	NaN	NaN	NaN	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	18.0	0.038	0.238	NaN	NaN	0.09	0.529	NaN	NaN	2.7	18.515	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	18.282	"fill-rg-di"	18.081	0	0	0	0.0	0.0	0.0	null	20.082	0.091
1.2	0.0473	29437.5	2540.625	1593.75	NaN	NaN	NaN	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	14.0	0.069	0.217	NaN	NaN	0.164	0.482	NaN	NaN	4.92	16.87	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	28.323	"fill-rg-di"	28.122	0	0	0	0.0	0.0	0.0	null	30.123	0.093
1.2	0.0462	30000.0	2821.875	1331.25	NaN	NaN	NaN	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	14.0	0.097	0.191	NaN	NaN	0.231	0.424	NaN	NaN	6.93	14.84	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	38.357	"fill-rg-di"	38.156	0	0	0	0.0	0.0	0.0	null	40.157	0.091
1.1	0.0451	3750.0	2925.0	1378.125	NaN	NaN	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	13.0	0.107	0.196	NaN	NaN	0.255	0.436	NaN	NaN	7.65	15.26	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	48.391	"fill-di"	5.82	0	0	0	0.0	0.0	0.0	null	50.191	0.09
1.0	0.045375	3000.0	2953.125	1678.125	NaN	NaN	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	12.0	0.11	0.226	NaN	NaN	0.262	0.502	NaN	NaN	7.86	17.57	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	58.433	"fill-di"	15.862	0	0	0	0.0	0.0	0.0	null	60.233	0.089
0.6	0.0451	3937.5	2962.5	1978.125	NaN	NaN	NaN	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	7.0	0.111	0.256	NaN	NaN	0.264	0.569	NaN	NaN	7.92	19.915	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	68.468	"fill-di"	25.897	0	0	0	0.0	0.0	0.0	null	70.268	0.087
0.7	0.0451	10500.0	2915.625	2231.25	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	8.0	0.107	0.281	NaN	NaN	0.255	0.624	NaN	NaN	7.65	21.84	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	78.505	"prime"	1.205	0	0	0	0.0	0.0	0.0	null	80.305	0.088
0.6	0.045925	28125.0	2803.125	2240.625	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	7.0	0.095	0.282	NaN	NaN	0.226	0.627	NaN	NaN	6.78	21.945	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	88.341	"prime"	11.041	0	0	0	0.0	0.0	0.0	null	90.141	0.086
0.7	0.0462	30000.0	2775.0	2240.625	NaN	NaN	NaN	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	8.0	0.093	0.282	NaN	NaN	0.221	0.627	NaN	NaN	6.63	21.945	NaN	NaN	0.0	"2.5"	"F0034"	0	0	"PR"	98.375	"prime"	21.075	0	0	0	0.0	0.0	0.0	null	100.175	0.086
-12.2	0.04675	25875.0	2981.25	2315.625	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-146.0	0.113	0.29	NaN	NaN	0.269	0.644	NaN	NaN	8.07	22.54	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	108.425	"deionize"	0.612	0	1	0	0.0	0.0	0.0	null	110.225	0.309
-12.0	0.04565	31500.0	2953.125	2568.75	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.11	0.315	NaN	NaN	0.262	0.7	NaN	NaN	7.86	24.5	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	118.462	"deionize"	10.649	0	1	0	0.0	0.0	0.0	null	120.262	0.087
-12.0	0.044275	31500.0	2962.5	2587.5	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-144.0	0.111	0.317	NaN	NaN	0.264	0.704	NaN	NaN	7.92	24.64	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	128.502	"deionize"	20.689	0	1	0	0.0	0.0	0.0	null	130.302	0.091
-12.4	0.04345	33000.0	2971.875	2615.625	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-149.0	0.112	0.32	NaN	NaN	0.267	0.711	NaN	NaN	8.01	24.885	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	138.544	"deionize"	30.731	0	1	0	0.0	0.0	0.0	null	140.344	0.088
-12.1	0.04235	32062.5	2953.125	2446.875	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-145.0	0.11	0.303	NaN	NaN	0.262	0.673	NaN	NaN	7.86	23.555	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	148.582	"deionize"	40.769	0	1	0	0.0	0.0	0.0	null	150.382	0.087
-12.1	0.041525	32250.0	2943.75	2540.625	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-145.0	0.109	0.312	NaN	NaN	0.26	0.693	NaN	NaN	7.8	24.255	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	158.424	"deionize"	50.611	0	1	0	0.0	0.0	0.0	null	160.224	0.088
-12.3	0.040425	30562.5	2943.75	2531.25	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-148.0	0.109	0.311	NaN	NaN	0.26	0.691	NaN	NaN	7.8	24.185	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	168.461	"deionize"	60.648	0	1	0	0.0	0.0	0.0	null	170.261	0.087
-11.7	0.039325	32437.5	2953.125	2550.0	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-140.0	0.11	0.313	NaN	NaN	0.262	0.696	NaN	NaN	7.86	24.36	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	178.499	"deionize"	70.686	0	1	0	0.0	0.0	0.0	null	180.299	0.084
-11.4	0.03905	34500.0	2953.125	2512.5	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-137.0	0.11	0.309	NaN	NaN	0.262	0.687	NaN	NaN	7.86	24.045	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	188.537	"deionize"	80.724	0	1	0	0.0	0.0	0.0	null	190.337	0.085
-12.3	0.0385	34687.5	2962.5	2550.0	NaN	NaN	NaN	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	-148.0	0.111	0.313	NaN	NaN	0.264	0.696	NaN	NaN	7.92	24.36	NaN	NaN	0.0	"2.5"	"F0034"	1	0	"PR"	198.572	"deionize"	90.759	0	1	0	0.0	0.0	0.0	null	200.372	0.087
